Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
7039,Kalimantan Tengah,2020/09/27 00:00:00+00,3485,-4585,2662,-2516,130,-166,693,3.7302725968436152,76.3845050215208,7039,10999
7040,Kalimantan Selatan,2020/09/27 00:00:00+00,10197,6723,8593,5957,413,283,1191,4.050210846327351,84.26988329900952,7040,11000
7041,Kalimantan Utara,2020/09/27 00:00:00+00,569,-9551,450,-8068,4,-408,115,0.7029876977152899,79.08611599297012,7041,11001
7042,Kepulauan Riau,2020/09/27 00:00:00+00,2170,1607,1296,848,56,52,818,2.5806451612903225,59.723502304147466,7042,11002
7043,Nusa Tenggara Barat,2020/09/27 00:00:00+00,3265,1150,2555,1260,194,138,516,5.941807044410413,78.25421133231241,7043,11003
7044,Sumatera Selatan,2020/09/27 00:00:00+00,5876,2630,4195,1648,340,148,1341,5.786249149081008,71.3921034717495,7044,11004
7045,Sumatera Barat,2020/09/27 00:00:00+00,5720,-74,2915,-1238,108,-229,2697,1.8881118881118881,50.96153846153846,7045,11005
7046,Sulawesi Utara,2020/09/27 00:00:00+00,4437,-1067,3519,672,173,68,745,3.8990308767185033,79.3103448275862,7046,11006
7047,Sumatera Utara,2020/09/27 00:00:00+00,10038,5626,6443,2946,420,247,3175,4.184100418410042,64.1860928471807,7047,11007
7048,Sulawesi Tenggara,2020/09/27 00:00:00+00,2763,-7178,1814,-4448,55,-362,894,1.9905899384726744,65.6532754252624,7048,11008
7049,Sulawesi Selatan,2020/09/27 00:00:00+00,15295,12614,11328,9514,413,360,3554,2.700228832951945,74.0634194181105,7049,11009
7050,Sulawesi Tengah,2020/09/27 00:00:00+00,375,-14800,247,-10864,15,-395,113,4.0,65.86666666666666,7050,11010
7051,Lampung,2020/09/27 00:00:00+00,841,466,595,348,30,15,216,3.56718192627824,70.74910820451844,7051,11011
7052,Riau,2020/09/27 00:00:00+00,6780,5954,3335,2754,143,113,3302,2.1091445427728615,49.18879056047198,7052,11012
7053,Maluku Utara,2020/09/27 00:00:00+00,2048,-4529,1799,-1342,74,-63,175,3.61328125,87.841796875,7053,11013
7054,Maluku,2020/09/27 00:00:00+00,2727,679,1734,-65,41,-33,952,1.5034836817015034,63.58635863586358,7054,11014
7055,Papua Barat,2020/09/27 00:00:00+00,1990,-737,1073,-622,29,-12,888,1.4572864321608041,53.91959798994975,7055,11015
7056,Papua,2020/09/27 00:00:00+00,5953,4002,3743,2687,80,51,2130,1.3438602385351923,62.875860910465306,7056,11016
7057,Sulawesi Barat,2020/09/27 00:00:00+00,617,-5223,416,-3327,11,-69,190,1.7828200972447326,67.42301458670988,7057,11017
7058,Nusa Tenggara Timur,2020/09/27 00:00:00+00,402,-169,250,-158,6,-5,146,1.4925373134328357,62.189054726368155,7058,11018
7059,Gorontalo,2020/09/27 00:00:00+00,2572,2178,2217,1967,75,69,280,2.91601866251944,86.19751166407465,7059,11019
7060,Aceh,2020/09/28 00:00:00+00,4325,1786,2202,-3,167,92,1956,3.861271676300578,50.91329479768786,7060,11020
7061,Bali,2020/09/28 00:00:00+00,8639,4393,7126,5089,263,108,1250,3.044333834934599,82.48639888876028,7061,11021
7062,Banten,2020/09/28 00:00:00+00,5417,-3115,3603,-3384,169,-85,1645,3.1198080118146576,66.51282997969355,7062,11022
7063,Kepulauan Bangka Belitung,2020/09/28 00:00:00+00,191,-5099,173,-3305,2,-165,16,1.0471204188481675,90.57591623036649,7063,11023
7064,Bengkulu,2020/09/28 00:00:00+00,647,456,402,229,34,32,211,5.255023183925812,62.132921174652246,7064,11024
7065,Daerah Istimewa Yogyakarta,2020/09/28 00:00:00+00,2558,1913,1797,1395,65,31,696,2.541047693510555,70.25019546520718,7065,11025
7066,DKI Jakarta,2020/09/28 00:00:00+00,71339,68820,57657,55914,1695,1630,11987,2.3759794782657453,80.82114972175107,7066,11026
7067,Jambi,2020/09/28 00:00:00+00,467,-69974,265,-56064,9,-1677,193,1.9271948608137044,56.74518201284796,7067,11027
7068,Jawa Barat,2020/09/28 00:00:00+00,21443,20997,13181,12916,390,381,7872,1.8187753579256634,61.469943571328635,7068,11028
7069,Jawa Tengah,2020/09/28 00:00:00+00,21930,976,15574,2700,1397,1010,4959,6.370269037847698,71.01687186502508,7069,11029
7070,Jawa Timur,2020/09/28 00:00:00+00,43174,21548,36323,20950,3138,1749,3713,7.268263306619725,84.13165330986241,7070,11030
7071,Kalimantan Barat,2020/09/28 00:00:00+00,957,-41933,789,-35156,9,-3109,159,0.9404388714733543,82.44514106583071,7071,11031
7072,Kalimantan Timur,2020/09/28 00:00:00+00,8324,7367,5472,4683,301,292,2551,3.61604997597309,65.73762614127823,7072,11032
7073,Kalimantan Tengah,2020/09/28 00:00:00+00,3549,-4661,2692,-2630,131,-168,726,3.6911806142575374,75.8523527754297,7073,11033
7074,Kalimantan Selatan,2020/09/28 00:00:00+00,10237,6752,8682,6020,417,287,1138,4.073459021197617,84.81000293054606,7074,11034
7075,Kalimantan Utara,2020/09/28 00:00:00+00,573,-9624,450,-8143,4,-409,119,0.6980802792321117,78.53403141361257,7075,11035
7076,Kepulauan Riau,2020/09/28 00:00:00+00,2182,1613,1400,950,56,52,726,2.566452795600367,64.16131989000917,7076,11036
7077,Nusa Tenggara Barat,2020/09/28 00:00:00+00,3282,1112,2559,1263,195,139,528,5.941499085923217,77.9707495429616,7077,11037
7078,Sumatera Selatan,2020/09/28 00:00:00+00,5927,2662,4246,1691,342,148,1339,5.770204150497722,71.63826556436645,7078,11038
7079,Sumatera Barat,2020/09/28 00:00:00+00,5926,50,2995,-1200,110,-230,2821,1.8562267971650355,50.53999325008437,7079,11039
7080,Sulawesi Utara,2020/09/28 00:00:00+00,4444,-1276,3555,640,173,65,716,3.8928892889288926,79.995499549955,7080,11040
7081,Sumatera Utara,2020/09/28 00:00:00+00,10123,5686,6636,3117,423,250,3064,4.178603180875235,65.55368961770226,7081,11041
7082,Sulawesi Tenggara,2020/09/28 00:00:00+00,2780,-7258,1858,-4585,58,-362,864,2.086330935251799,66.83453237410072,7082,11042
7083,Sulawesi Selatan,2020/09/28 00:00:00+00,15354,12591,11503,9689,413,358,3438,2.689852807086101,74.9185879901003,7083,11043
7084,Sulawesi Tengah,2020/09/28 00:00:00+00,393,-14902,250,-11078,15,-398,128,3.816793893129771,63.61323155216285,7084,11044
7085,Lampung,2020/09/28 00:00:00+00,851,476,614,367,30,15,207,3.525264394829612,72.15041128084606,7085,11045
7086,Riau,2020/09/28 00:00:00+00,7034,6193,3445,2850,147,117,3442,2.0898493033835654,48.97640034119989,7086,11046
7087,Maluku Utara,2020/09/28 00:00:00+00,2052,-4728,1799,-1536,74,-69,179,3.6062378167641325,87.67056530214425,7087,11047
7088,Maluku,2020/09/28 00:00:00+00,2727,679,1734,-65,41,-33,952,1.5034836817015034,63.58635863586358,7088,11048
7089,Papua Barat,2020/09/28 00:00:00+00,2054,-673,1112,-622,31,-10,911,1.5092502434274586,54.13826679649465,7089,11049
7090,Papua,2020/09/28 00:00:00+00,5999,4009,3743,2670,80,51,2176,1.3335555925987663,62.39373228871479,7090,11050
7091,Sulawesi Barat,2020/09/28 00:00:00+00,617,-5336,416,-3327,11,-69,190,1.7828200972447326,67.42301458670988,7091,11051
7092,Nusa Tenggara Timur,2020/09/28 00:00:00+00,402,-215,263,-153,6,-5,133,1.4925373134328357,65.4228855721393,7092,11052
7093,Gorontalo,2020/09/28 00:00:00+00,2659,2257,2227,1977,75,69,357,2.8206092515983454,83.75329071079352,7093,11053
7094,Aceh,2020/09/29 00:00:00+00,4471,1899,2325,108,174,99,1972,3.891746812793558,52.001789308879445,7094,11054
7095,Bali,2020/09/29 00:00:00+00,8745,4420,7249,5047,271,104,1225,3.098913664951401,82.8930817610063,7095,11055
7096,Banten,2020/09/29 00:00:00+00,5499,-3140,3684,-3442,170,-93,1645,3.0914711765775595,66.99399890889252,7096,11056
7097,Kepulauan Bangka Belitung,2020/09/29 00:00:00+00,191,-5226,173,-3430,2,-167,16,1.0471204188481675,90.57591623036649,7097,11057
7098,Bengkulu,2020/09/29 00:00:00+00,665,474,421,248,34,32,210,5.112781954887218,63.30827067669173,7098,11058
7099,Daerah Istimewa Yogyakarta,2020/09/29 00:00:00+00,2607,1960,1856,1454,67,33,684,2.5700038358266206,71.19294207901802,7099,11059
7100,DKI Jakarta,2020/09/29 00:00:00+00,72577,70019,58775,56978,1716,1651,12086,2.364385411356215,80.98295603290299,7100,11060
7101,Jambi,2020/09/29 00:00:00+00,490,-70849,265,-57392,11,-1684,214,2.2448979591836733,54.08163265306123,7101,11061
7102,Jawa Barat,2020/09/29 00:00:00+00,21759,21292,13279,13014,405,396,8075,1.8612987729215498,61.02762075463026,7102,11062
7103,Jawa Tengah,2020/09/29 00:00:00+00,22205,762,15834,2653,1409,1019,4962,6.345417698716506,71.308263904526,7103,11063
7104,Jawa Timur,2020/09/29 00:00:00+00,43450,21520,36708,21134,3162,1765,3580,7.277330264672037,84.48331415420023,7104,11064
7105,Kalimantan Barat,2020/09/29 00:00:00+00,974,-42200,808,-35515,10,-3128,156,1.0266940451745379,82.95687885010267,7105,11065
7106,Kalimantan Timur,2020/09/29 00:00:00+00,8438,7481,5521,4732,312,303,2605,3.697558663190329,65.43019672908272,7106,11066
7107,Kalimantan Tengah,2020/09/29 00:00:00+00,3634,-4690,2696,-2776,131,-170,807,3.60484314804623,74.18822234452394,7107,11067
7108,Kalimantan Selatan,2020/09/29 00:00:00+00,10289,6740,8746,6054,419,288,1124,4.072310234230732,85.00340169112644,7108,11068
7109,Kalimantan Utara,2020/09/29 00:00:00+00,575,-9662,451,-8231,4,-413,120,0.6956521739130435,78.43478260869566,7109,11069
7110,Kepulauan Riau,2020/09/29 00:00:00+00,2200,1627,1416,966,56,52,728,2.5454545454545454,64.36363636363637,7110,11070
7111,Nusa Tenggara Barat,2020/09/29 00:00:00+00,3289,1107,2598,1198,195,139,496,5.928853754940711,78.99057464274856,7111,11071
7112,Sumatera Selatan,2020/09/29 00:00:00+00,5985,2703,4271,1712,342,147,1372,5.714285714285714,71.36173767752715,7112,11072
7113,Sumatera Barat,2020/09/29 00:00:00+00,6180,253,3081,-1165,116,-226,2983,1.8770226537216828,49.85436893203883,7113,11073
7114,Sulawesi Utara,2020/09/29 00:00:00+00,4456,-1470,3575,580,175,65,706,3.9272890484739675,80.22890484739676,7114,11074
7115,Sumatera Utara,2020/09/29 00:00:00+00,10211,5767,6804,3249,425,252,2982,4.1621780432866515,66.63402213299383,7115,11075
7116,Sulawesi Tenggara,2020/09/29 00:00:00+00,2819,-7304,1920,-4716,60,-363,839,2.1284143313231643,68.10925860234126,7116,11076
7117,Sulawesi Selatan,2020/09/29 00:00:00+00,15501,12721,11966,10108,416,358,3119,2.6836978259467132,77.19501967614993,7117,11077
7118,Sulawesi Tengah,2020/09/29 00:00:00+00,402,-14952,256,-11247,15,-398,131,3.731343283582089,63.681592039801,7118,11078
7119,Lampung,2020/09/29 00:00:00+00,875,482,628,378,30,15,217,3.428571428571429,71.77142857142857,7119,11079
7120,Riau,2020/09/29 00:00:00+00,7270,6419,3603,2989,151,121,3516,2.077028885832187,49.55983493810179,7120,11080
7121,Maluku Utara,2020/09/29 00:00:00+00,2059,-4975,1802,-1643,74,-73,183,3.5939776590577948,87.5182127246236,7121,11081
7122,Maluku,2020/09/29 00:00:00+00,2815,763,1800,1,41,-33,974,1.4564831261101243,63.94316163410302,7122,11082
7123,Papua Barat,2020/09/29 00:00:00+00,2088,-639,1126,-608,34,-7,928,1.628352490421456,53.9272030651341,7123,11083
7124,Papua,2020/09/29 00:00:00+00,5999,3945,3743,2631,80,49,2176,1.3335555925987663,62.39373228871479,7124,11084
7125,Sulawesi Barat,2020/09/29 00:00:00+00,773,-5226,417,-3326,11,-69,345,1.423027166882277,53.94566623544631,7125,11085
7126,Nusa Tenggara Timur,2020/09/29 00:00:00+00,406,-211,268,-148,6,-5,132,1.477832512315271,66.00985221674877,7126,11086
7127,Gorontalo,2020/09/29 00:00:00+00,2671,2269,2243,1980,75,69,353,2.8079371022089106,83.97603893672782,7127,11087
7128,Aceh,2020/09/30 00:00:00+00,4554,1895,2325,98,176,101,2053,3.864734299516908,51.05401844532279,7128,11088
7129,Bali,2020/09/30 00:00:00+00,8878,4407,7365,5040,275,101,1238,3.097544492002703,82.95787339490876,7129,11089
7130,Banten,2020/09/30 00:00:00+00,5643,-3102,3964,-3285,171,-100,1508,3.0303030303030303,70.24632287790182,7130,11090
7131,Kepulauan Bangka Belitung,2020/09/30 00:00:00+00,191,-5308,173,-3511,2,-168,16,1.0471204188481675,90.57591623036649,7131,11091
7132,Bengkulu,2020/09/30 00:00:00+00,693,502,441,268,34,32,218,4.9062049062049065,63.63636363636363,7132,11092
7133,Daerah Istimewa Yogyakarta,2020/09/30 00:00:00+00,2643,1978,1885,1464,67,33,691,2.534998108210367,71.32046916382897,7133,11093
7134,DKI Jakarta,2020/09/30 00:00:00+00,73736,71129,60231,58375,1729,1662,11776,2.3448519040902682,81.68465878268417,7134,11094
7135,Jambi,2020/09/30 00:00:00+00,513,-72064,265,-58510,11,-1705,237,2.144249512670565,51.656920077972714,7135,11095
7136,Jawa Barat,2020/09/30 00:00:00+00,22205,21715,13650,13385,420,409,8135,1.8914658860616977,61.47264129700518,7136,11096
7137,Jawa Tengah,2020/09/30 00:00:00+00,22435,676,16034,2755,1414,1009,4987,6.302652106084243,71.46868731892133,7137,11097
7138,Jawa Timur,2020/09/30 00:00:00+00,43744,21539,37058,21224,3192,1783,3494,7.297000731528895,84.71561814191661,7138,11098
7139,Kalimantan Barat,2020/09/30 00:00:00+00,982,-42468,810,-35898,9,-3153,163,0.9164969450101833,82.4847250509165,7139,11099
7140,Kalimantan Timur,2020/09/30 00:00:00+00,8651,7677,5772,4964,332,322,2547,3.8377066235117328,66.72061033406543,7140,11100
7141,Kalimantan Tengah,2020/09/30 00:00:00+00,3645,-4793,2816,-2705,133,-179,696,3.6488340192043895,77.2565157750343,7141,11101
7142,Kalimantan Selatan,2020/09/30 00:00:00+00,10348,6714,8784,6088,421,290,1143,4.068419018167762,84.88596830305373,7142,11102
7143,Kalimantan Utara,2020/09/30 00:00:00+00,577,-9712,495,-8251,4,-415,78,0.6932409012131715,85.78856152512998,7143,11103
7144,Kepulauan Riau,2020/09/30 00:00:00+00,2234,1659,1418,967,56,52,760,2.5067144136078783,63.47358997314234,7144,11104
7145,Nusa Tenggara Barat,2020/09/30 00:00:00+00,3316,1116,2638,1222,196,140,482,5.910735826296743,79.55367913148372,7145,11105
7146,Sumatera Selatan,2020/09/30 00:00:00+00,6095,2806,4357,1759,348,153,1390,5.709598031173093,71.48482362592289,7146,11106
7147,Sumatera Barat,2020/09/30 00:00:00+00,6281,296,3185,-1086,127,-215,2969,2.021971023722337,50.70848590988696,7147,11107
7148,Sulawesi Utara,2020/09/30 00:00:00+00,4487,-1693,3596,515,176,60,715,3.9224426119901943,80.14263427679964,7148,11108
7149,Sumatera Utara,2020/09/30 00:00:00+00,10313,5857,6974,3399,429,254,2910,4.159798312809076,67.62338795694754,7149,11109
7150,Sulawesi Tenggara,2020/09/30 00:00:00+00,2862,-7349,1934,-4870,60,-365,868,2.0964360587002098,67.57512229210343,7150,11110
7151,Sulawesi Selatan,2020/09/30 00:00:00+00,15579,12760,12340,10420,420,360,2819,2.6959368380512228,79.20919186083832,7151,11111
7152,Sulawesi Tengah,2020/09/30 00:00:00+00,410,-15091,267,-11699,15,-401,128,3.6585365853658534,65.1219512195122,7152,11112
7153,Lampung,2020/09/30 00:00:00+00,894,492,639,383,33,18,222,3.691275167785235,71.47651006711409,7153,11113
7154,Riau,2020/09/30 00:00:00+00,7622,6747,3849,3221,159,129,3614,2.086066649173445,50.49855680923642,7154,11114
7155,Maluku Utara,2020/09/30 00:00:00+00,2065,-5205,1802,-1801,74,-77,189,3.583535108958838,87.2639225181598,7155,11115
7156,Maluku,2020/09/30 00:00:00+00,2815,756,1800,-2,41,-33,974,1.4564831261101243,63.94316163410302,7156,11116
7157,Papua Barat,2020/09/30 00:00:00+00,2135,-680,1153,-647,35,-6,947,1.639344262295082,54.004683840749415,7157,11117
7158,Papua,2020/09/30 00:00:00+00,6321,4233,3835,2709,86,52,2400,1.3605442176870748,60.670779939882934,7158,11118
7159,Sulawesi Barat,2020/09/30 00:00:00+00,794,-5205,425,-3318,11,-69,358,1.385390428211587,53.5264483627204,7159,11119
7160,Nusa Tenggara Timur,2020/09/30 00:00:00+00,424,-349,274,-143,6,-5,144,1.4150943396226416,64.62264150943396,7160,11120
7161,Gorontalo,2020/09/30 00:00:00+00,2753,2347,2263,1995,76,70,414,2.7606247729749365,82.2012350163458,7161,11121
7162,Aceh,2020/10/01 00:00:00+00,4554,1883,2325,82,176,101,2053,3.864734299516908,51.05401844532279,7162,11122
7163,Bali,2020/10/01 00:00:00+00,8878,4324,7365,5040,275,99,1238,3.097544492002703,82.95787339490876,7163,11123
7164,Banten,2020/10/01 00:00:00+00,5643,-3235,3964,-3401,171,-104,1508,3.0303030303030303,70.24632287790182,7164,11124
7165,Kepulauan Bangka Belitung,2020/10/01 00:00:00+00,191,-5452,173,-3791,2,-169,16,1.0471204188481675,90.57591623036649,7165,11125
7166,Bengkulu,2020/10/01 00:00:00+00,693,502,441,268,34,32,218,4.9062049062049065,63.63636363636363,7166,11126
7167,Daerah Istimewa Yogyakarta,2020/10/01 00:00:00+00,2643,1950,1885,1444,67,33,691,2.534998108210367,71.32046916382897,7167,11127
7168,DKI Jakarta,2020/10/01 00:00:00+00,73736,71093,60231,58346,1729,1662,11776,2.3448519040902682,81.68465878268417,7168,11128
7169,Jambi,2020/10/01 00:00:00+00,513,-73223,265,-59966,11,-1718,237,2.144249512670565,51.656920077972714,7169,11129
7170,Jawa Barat,2020/10/01 00:00:00+00,22205,21692,13650,13385,420,409,8135,1.8914658860616977,61.47264129700518,7170,11130
7171,Jawa Tengah,2020/10/01 00:00:00+00,22435,230,16034,2384,1414,994,4987,6.302652106084243,71.46868731892133,7171,11131
7172,Jawa Timur,2020/10/01 00:00:00+00,43744,21309,37058,21024,3192,1778,3494,7.297000731528895,84.71561814191661,7172,11132
7173,Kalimantan Barat,2020/10/01 00:00:00+00,982,-42762,810,-36248,9,-3183,163,0.9164969450101833,82.4847250509165,7173,11133
7174,Kalimantan Timur,2020/10/01 00:00:00+00,8651,7669,5772,4962,332,323,2547,3.8377066235117328,66.72061033406543,7174,11134
7175,Kalimantan Tengah,2020/10/01 00:00:00+00,3645,-5006,2816,-2956,133,-199,696,3.6488340192043895,77.2565157750343,7175,11135
7176,Kalimantan Selatan,2020/10/01 00:00:00+00,10348,6703,8784,5968,421,288,1143,4.068419018167762,84.88596830305373,7176,11136
7177,Kalimantan Utara,2020/10/01 00:00:00+00,577,-9771,495,-8289,4,-417,78,0.6932409012131715,85.78856152512998,7177,11137
7178,Kepulauan Riau,2020/10/01 00:00:00+00,2234,1657,1418,923,56,52,760,2.5067144136078783,63.47358997314234,7178,11138
7179,Nusa Tenggara Barat,2020/10/01 00:00:00+00,3316,1082,2638,1220,196,140,482,5.910735826296743,79.55367913148372,7179,11139
7180,Sumatera Selatan,2020/10/01 00:00:00+00,6095,2779,4357,1719,348,152,1390,5.709598031173093,71.48482362592289,7180,11140
7181,Sumatera Barat,2020/10/01 00:00:00+00,6281,186,3185,-1172,127,-221,2969,2.021971023722337,50.70848590988696,7181,11141
7182,Sulawesi Utara,2020/10/01 00:00:00+00,4487,-1794,3596,411,176,49,715,3.9224426119901943,80.14263427679964,7182,11142
7183,Sumatera Utara,2020/10/01 00:00:00+00,10313,5826,6974,3378,429,253,2910,4.159798312809076,67.62338795694754,7183,11143
7184,Sulawesi Tenggara,2020/10/01 00:00:00+00,2862,-7451,1934,-5040,60,-369,868,2.0964360587002098,67.57512229210343,7184,11144
7185,Sulawesi Selatan,2020/10/01 00:00:00+00,15579,12717,12340,10406,420,360,2819,2.6959368380512228,79.20919186083832,7185,11145
7186,Sulawesi Tengah,2020/10/01 00:00:00+00,410,-15169,267,-12073,15,-405,128,3.6585365853658534,65.1219512195122,7186,11146
7187,Lampung,2020/10/01 00:00:00+00,894,484,639,372,33,18,222,3.691275167785235,71.47651006711409,7187,11147
7188,Riau,2020/10/01 00:00:00+00,7622,6728,3849,3210,159,126,3614,2.086066649173445,50.49855680923642,7188,11148
7189,Maluku Utara,2020/10/01 00:00:00+00,2065,-5557,1802,-2047,74,-85,189,3.583535108958838,87.2639225181598,7189,11149
7190,Maluku,2020/10/01 00:00:00+00,2815,750,1800,-2,41,-33,974,1.4564831261101243,63.94316163410302,7190,11150
7191,Papua Barat,2020/10/01 00:00:00+00,2135,-680,1153,-647,35,-6,947,1.639344262295082,54.004683840749415,7191,11151
7192,Papua,2020/10/01 00:00:00+00,6321,4186,3835,2682,86,51,2400,1.3605442176870748,60.670779939882934,7192,11152
7193,Sulawesi Barat,2020/10/01 00:00:00+00,794,-5527,425,-3410,11,-75,358,1.385390428211587,53.5264483627204,7193,11153
7194,Nusa Tenggara Timur,2020/10/01 00:00:00+00,424,-370,274,-151,6,-5,144,1.4150943396226416,64.62264150943396,7194,11154
7195,Gorontalo,2020/10/01 00:00:00+00,2753,2329,2263,1989,76,70,414,2.7606247729749365,82.2012350163458,7195,11155
7196,Aceh,2020/10/02 00:00:00+00,4854,2101,2487,224,184,108,2183,3.7906880922950146,51.23609394313968,7196,11156
7197,Bali,2020/10/02 00:00:00+00,9149,4595,7578,5253,284,108,1287,3.1041643895507707,82.82872445075965,7197,11157
7198,Banten,2020/10/02 00:00:00+00,5825,-3053,4214,-3151,177,-98,1434,3.03862660944206,72.34334763948497,7198,11158
7199,Kepulauan Bangka Belitung,2020/10/02 00:00:00+00,191,-5452,173,-3791,2,-169,16,1.0471204188481675,90.57591623036649,7199,11159
7200,Bengkulu,2020/10/02 00:00:00+00,722,531,466,293,37,35,219,5.124653739612189,64.54293628808865,7200,11160
7201,Daerah Istimewa Yogyakarta,2020/10/02 00:00:00+00,2700,2007,1957,1516,73,39,670,2.7037037037037037,72.48148148148148,7201,11161
7202,DKI Jakarta,2020/10/02 00:00:00+00,76187,73544,62009,60124,1738,1671,12440,2.281229081076824,81.39052594274614,7202,11162
7203,Jambi,2020/10/02 00:00:00+00,558,-73178,273,-59958,14,-1715,271,2.5089605734767026,48.924731182795696,7203,11163
7204,Jawa Barat,2020/10/02 00:00:00+00,23308,22795,13963,13698,450,439,8895,1.930667581946113,59.90646988158572,7204,11164
7205,Jawa Tengah,2020/10/02 00:00:00+00,23078,873,16424,2774,1436,1016,5218,6.222376289106508,71.16734552387555,7205,11165
7206,Jawa Timur,2020/10/02 00:00:00+00,44341,21906,37741,21707,3240,1826,3360,7.307007058929658,85.11535599106921,7206,11166
7207,Kalimantan Barat,2020/10/02 00:00:00+00,1017,-42727,842,-36216,9,-3183,166,0.8849557522123894,82.79252704031465,7207,11167
7208,Kalimantan Timur,2020/10/02 00:00:00+00,9101,8119,5964,5154,362,353,2775,3.9775848807823317,65.53126030106581,7208,11168
